#{"t_start": 1742794612.7253919, "env_id": "None"}
r,l,t
748.666667,6,134.419105
774.666667,6,134.451329
766.0,6,134.482719
761.666667,6,134.515512
735.666667,6,134.549148
810.666667,6,134.587726
789.666667,6,134.620069
722.666667,6,134.655481
757.333333,6,134.688453
774.666667,6,134.722732
748.666667,6,134.760069
751.333333,6,134.791441
722.666667,6,134.823699
787.666667,6,134.857925
748.666667,6,134.890322
762.666667,6,134.931095
761.666667,6,134.963541
735.666667,6,134.995207
766.0,6,135.027621
732.666667,6,135.058995
735.666667,6,135.095924
787.666667,6,135.127759
755.666667,6,135.163115
735.666667,6,135.197912
783.666667,6,135.233932
748.666667,6,135.275209
735.666667,6,135.309449
766.0,6,135.343522
735.666667,6,135.376155
722.666667,6,135.40871
722.666667,6,135.44726
748.666667,6,135.483028
744.333333,6,135.524664
755.666667,6,135.561769
761.666667,6,135.594919
735.666667,6,135.633354
722.666667,6,135.665908
735.666667,6,135.697423
727.0,6,135.729211
735.666667,6,135.761628
761.666667,6,135.798577
718.666667,6,135.832233
735.666667,6,135.86456
722.666667,6,135.894828
779.0,6,135.928203
722.666667,6,135.965786
764.333333,6,136.0
753.0,6,136.033279
761.666667,6,136.066876
761.666667,6,136.09989
774.666667,6,136.138033
787.666667,6,136.169086
747.0,6,136.203279
785.666667,6,136.235065
755.666667,6,136.266525
727.0,6,136.303734
725.0,6,136.33507
783.333333,6,136.367514
748.666667,6,136.403738
748.666667,6,136.437497
770.666667,6,136.477584
787.666667,6,136.509591
722.666667,6,136.540808
722.666667,6,136.572081
781.666667,6,136.606464
731.666667,6,136.644741
774.666667,6,136.676256
783.666667,6,136.710226
748.666667,6,136.741691
727.0,6,136.771841
753.0,6,136.8099
733.666667,6,136.842647
774.666667,6,136.874849
748.666667,6,136.907342
761.666667,6,136.940736
757.333333,6,136.980317
748.666667,6,137.016355
770.666667,6,137.060441
787.666667,6,137.095714
718.666667,6,137.128374
723.0,6,137.166239
722.666667,6,137.200847
748.666667,6,137.234484
748.666667,6,137.269263
761.666667,6,137.303508
722.666667,6,137.343839
722.666667,6,137.381907
787.666667,6,137.420903
720.666667,6,137.454365
722.666667,6,137.489237
748.666667,6,137.527471
748.666667,6,137.559283
748.666667,6,137.592186
748.666667,6,137.625659
787.666667,6,137.656883
729.666667,6,137.693204
787.666667,6,137.724067
748.666667,6,137.754964
774.666667,6,137.787553
731.333333,6,137.818718
716.666667,6,137.855944
761.666667,6,137.888193
766.0,6,137.921754
748.666667,6,137.953521
722.666667,6,137.988251
722.666667,6,138.0259
699.5,8,138.063729
759.333333,6,138.094682
774.666667,6,138.130896
727.0,6,138.16262
787.666667,6,138.194385
774.666667,6,138.223799
783.666667,6,138.255336
722.666667,6,138.294725
742.666667,6,138.327375
735.666667,6,138.359742
736.0,6,138.392264
735.666667,6,138.424314
722.666667,6,138.461745
751.333333,6,138.496
744.333333,6,138.528516
748.666667,6,138.561163
787.666667,6,138.595367
722.666667,6,138.639041
748.666667,6,138.686852
744.666667,6,138.721972
766.0,6,138.753854
720.666667,6,138.786227
761.666667,6,138.826391
774.666667,6,138.859167
787.666667,6,138.891119
787.666667,6,138.922206
761.666667,6,138.954553
725.0,6,138.994927
735.666667,6,139.028318
735.666667,6,139.062553
761.666667,6,139.096145
748.666667,6,139.131893
722.666667,6,139.170977
787.666667,6,139.20892
787.666667,6,139.241819
761.666667,6,139.279073
748.666667,6,139.313006
744.333333,6,139.34708
740.0,6,139.383001
735.666667,6,139.416109
735.666667,6,139.448696
757.333333,6,139.48122
722.666667,6,139.518399
735.666667,6,139.551075
735.666667,6,139.583577
740.0,6,139.615347
774.666667,6,139.649084
748.666667,6,139.685738
748.666667,6,139.720561
761.666667,6,139.751869
735.666667,6,139.784877
735.666667,6,139.817472
722.666667,6,139.854215
722.666667,6,139.885807
716.666667,6,139.91676
735.666667,6,139.951573
735.666667,6,139.984581
774.666667,6,140.022875
761.666667,6,140.057516
722.666667,6,140.097832
735.666667,6,140.141123
748.666667,6,140.174016
722.666667,6,140.210155
747.0,6,140.240869
761.666667,6,140.270854
748.666667,6,140.303695
748.666667,6,140.334639
722.666667,6,140.368963
731.333333,6,140.402397
770.333333,6,140.434675
740.0,6,140.466988
729.333333,6,140.497361
748.666667,6,140.53473
774.666667,6,140.567223
761.666667,6,140.600299
722.666667,6,140.631135
735.666667,6,140.662785
735.666667,6,140.699223
748.666667,6,140.73164
761.666667,6,140.764932
722.666667,6,140.796669
736.0,6,140.830261
722.666667,6,140.86591
735.666667,6,140.898214
735.666667,6,140.934091
716.666667,6,140.972577
774.666667,6,141.003857
735.666667,6,141.044158
733.666667,6,141.079766
722.666667,6,141.112955
761.666667,6,141.144574
735.666667,6,141.177055
722.666667,6,141.217775
787.666667,6,141.250307
735.666667,6,141.287147
787.666667,6,141.32252
787.666667,6,141.357012
787.666667,6,141.395204
761.666667,6,141.426275
771.666667,6,141.458597
724.666667,6,141.490466
735.666667,6,141.560573
735.666667,6,141.64992
761.666667,6,141.7007
774.666667,6,141.736708
791.666667,6,141.77588
761.666667,6,141.814213
761.666667,6,141.855222
748.666667,6,141.892443
761.666667,6,141.927452
740.666667,6,141.964459
735.666667,6,142.000874
753.0,6,142.042884
722.666667,6,142.078451
748.666667,6,142.114283
748.666667,6,142.150115
774.666667,6,142.185123
761.666667,6,142.226134
718.666667,6,142.268086
787.666667,6,142.308094
777.666667,6,142.345102
780.666667,6,142.380109
724.666667,6,142.421229
735.666667,6,142.452235
735.666667,6,142.485273
748.666667,6,142.515279
787.666667,6,142.548286
781.666667,6,142.587295
735.666667,6,142.622303
722.666667,6,142.658101
735.666667,6,142.692879
722.666667,6,142.725887
787.666667,6,142.763896
787.666667,6,142.797904
761.666667,6,142.829911
733.666667,6,142.86198
722.666667,6,142.895853
748.666667,6,142.934728
722.666667,6,142.966736
733.666667,6,143.000742
774.666667,6,143.035639
722.666667,6,143.072647
774.666667,6,143.111301
787.666667,6,143.144307
787.666667,6,143.1784
735.666667,6,143.221391
774.666667,6,143.265054
660.5,8,143.314067
789.666667,6,143.347073
735.666667,6,143.37808
744.666667,6,143.415947
722.666667,6,143.449957
727.0,6,143.482241
787.666667,6,143.513248
781.333333,6,143.544255
761.666667,6,143.580263
722.666667,6,143.615841
787.666667,6,143.649864
740.0,6,143.681872
722.666667,6,143.71388
770.333333,6,143.752134
787.666667,6,143.784141
774.666667,6,143.816148
779.0,6,143.849154
759.666667,6,143.883161
748.666667,6,143.920771
744.333333,6,143.954722
761.666667,6,143.98873
774.666667,6,144.020738
761.666667,6,144.051744
787.666667,6,144.089752
730.666667,6,144.123435
783.333333,6,144.156443
768.666667,6,144.190829
722.666667,6,144.224977
774.666667,6,144.262986
761.666667,6,144.293994
722.666667,6,144.327
722.666667,6,144.364388
722.666667,6,144.396913
779.0,6,144.436921
777.333333,6,144.467929
735.666667,6,144.499936
727.333333,6,144.531943
774.666667,6,144.56469
735.666667,6,144.602062
729.666667,6,144.63407
787.666667,6,144.666077
761.666667,6,144.698084
787.666667,6,144.732239
787.666667,6,144.778762
774.666667,6,144.819899
735.666667,6,144.853907
722.666667,6,144.8868
722.666667,6,144.91957
761.666667,6,144.956749
757.666667,6,144.987752
770.333333,6,145.01976
787.666667,6,145.053767
722.666667,6,145.085773
748.666667,6,145.126704
787.666667,6,145.165819
781.666667,6,145.200826
722.666667,6,145.232834
729.666667,6,145.267842
761.666667,6,145.305851
740.0,6,145.340956
673.5,8,145.383518
737.666667,6,145.422034
742.666667,6,145.457041
787.666667,6,145.49257
748.666667,6,145.526577
766.0,6,145.560586
722.666667,6,145.598594
787.666667,6,145.63123
770.333333,6,145.663837
722.666667,6,145.696844
722.666667,6,145.730852
716.666667,6,145.772685
727.333333,6,145.808424
748.666667,6,145.843812
722.666667,6,145.877821
722.666667,6,145.910828
748.666667,6,145.949837
787.666667,6,145.984029
748.666667,6,146.018036
748.666667,6,146.052326
748.666667,6,146.087334
735.666667,6,146.123343
740.0,6,146.15535
766.0,6,146.188357
714.666667,6,146.223586
787.666667,6,146.258654
770.666667,6,146.298665
748.666667,6,146.331673
748.666667,6,146.364679
748.666667,6,146.396687
735.666667,6,146.430694
740.333333,6,146.469214
729.666667,6,146.511056
748.666667,6,146.556079
735.666667,6,146.589087
757.333333,6,146.620147
716.666667,6,146.658157
766.0,6,146.692445
738.666667,6,146.727453
787.666667,6,146.762619
722.666667,6,146.795627
722.666667,6,146.83413
748.666667,6,146.869869
753.666667,6,146.905877
787.666667,6,146.937885
781.666667,6,146.970892
735.666667,6,147.009901
787.666667,6,147.043537
774.666667,6,147.076011
774.666667,6,147.110018
735.666667,6,147.143027
761.666667,6,147.180035
746.666667,6,147.213041
766.0,6,147.248497
774.666667,6,147.280503
722.666667,6,147.31251
716.666667,6,147.351521
731.666667,6,147.384527
735.666667,6,147.41908
744.333333,6,147.451087
774.666667,6,147.483094
783.333333,6,147.522105
787.666667,6,147.556112
716.666667,6,147.588118
748.666667,6,147.61989
722.666667,6,147.649897
735.666667,6,147.684905
748.666667,6,147.71854
757.333333,6,147.749548
744.333333,6,147.781555
761.666667,6,147.816562
748.666667,6,147.853066
748.666667,6,147.884071
787.666667,6,147.91608
787.666667,6,147.949087
753.666667,6,147.98395
748.666667,6,148.02396
761.666667,6,148.07846
757.666667,6,148.118717
787.666667,6,148.152714
735.666667,6,148.188356
787.666667,6,148.227111
774.666667,6,148.260601
787.666667,6,148.293801
722.666667,6,148.329069
735.666667,6,148.361567
744.333333,6,148.400652
731.333333,6,148.434701
787.666667,6,148.467402
787.666667,6,148.499222
722.666667,6,148.533012
787.666667,6,148.571479
722.666667,6,148.603506
748.666667,6,148.634752
735.666667,6,148.669968
761.666667,6,148.704922
735.666667,6,148.744807
774.666667,6,148.779722
787.666667,6,148.812073
748.666667,6,148.843518
744.333333,6,148.874947
748.666667,6,148.911742
761.666667,6,148.944627
735.666667,6,148.976839
722.666667,6,149.013869
748.666667,6,149.046879
722.666667,6,149.084527
774.666667,6,149.116769
735.666667,6,149.149441
748.666667,6,149.181323
722.666667,6,149.213646
770.333333,6,149.249401
722.666667,6,149.282885
766.0,6,149.3139
761.666667,6,149.346435
761.666667,6,149.377808
735.666667,6,149.41446
735.666667,6,149.445818
735.666667,6,149.479622
761.666667,6,149.523854
748.666667,6,149.567338
729.666667,6,149.606937
722.666667,6,149.640241
722.666667,6,149.672738
748.666667,6,149.70633
731.333333,6,149.738245
748.666667,6,149.775557
761.666667,6,149.806968
729.666667,6,149.840277
735.666667,6,149.873905
787.666667,6,149.90593
770.333333,6,149.94326
748.666667,6,149.977547
722.666667,6,150.009848
787.666667,6,150.040643
787.666667,6,150.074056
785.666667,6,150.111328
731.666667,6,150.14416
774.666667,6,150.176165
774.666667,6,150.2083
735.666667,6,150.240356
735.666667,6,150.277586
781.666667,6,150.311239
744.333333,6,150.346284
774.666667,6,150.380506
774.666667,6,150.412688
720.666667,6,150.450565
772.666667,6,150.484076
735.666667,6,150.517052
783.333333,6,150.547487
781.666667,6,150.580397
748.666667,6,150.618692
770.333333,6,150.651525
761.666667,6,150.683632
735.666667,6,150.714157
748.666667,6,150.743837
722.666667,6,150.780778
774.666667,6,150.814644
774.666667,6,150.844733
738.333333,6,150.878133
766.0,6,150.911769
740.333333,6,150.955956
748.666667,6,150.996982
722.666667,6,151.041471
748.666667,6,151.075146
748.666667,6,151.108958
774.666667,6,151.147382
735.666667,6,151.178693
787.666667,6,151.212587
753.0,6,151.245764
740.0,6,151.277566
787.666667,6,151.315083
787.666667,6,151.348762
722.666667,6,151.382011
787.666667,6,151.41386
722.666667,6,151.446716
783.666667,6,151.487212
761.666667,6,151.521109
729.666667,6,151.555379
774.666667,6,151.58905
779.666667,6,151.622976
774.666667,6,151.660438
787.666667,6,151.693732
774.666667,6,151.727896
774.666667,6,151.760224
761.666667,6,151.792645
753.666667,6,151.830818
744.666667,6,151.862658
735.666667,6,151.895525
735.666667,6,151.929863
722.666667,6,151.961647
761.666667,6,152.002086
740.0,6,152.034417
761.666667,6,152.066047
748.666667,6,152.099478
722.666667,6,152.133086
774.666667,6,152.172304
774.666667,6,152.204813
748.666667,6,152.240844
748.666667,6,152.275028
761.666667,6,152.30855
744.333333,6,152.34634
722.666667,6,152.378601
770.333333,6,152.412543
761.666667,6,152.4448
761.666667,6,152.478743
735.666667,6,152.524755
722.666667,6,152.568028
787.666667,6,152.599794
774.666667,6,152.632512
740.0,6,152.664958
774.666667,6,152.702013
751.333333,6,152.735009
722.666667,6,152.76653
774.666667,6,152.799991
787.666667,6,152.833925
729.666667,6,152.870648
735.666667,6,152.900908
746.666667,6,152.933158
761.666667,6,152.964139
722.666667,6,152.999741
774.666667,6,153.041504
729.666667,6,153.07475
757.333333,6,153.108928
768.666667,6,153.142627
748.666667,6,153.176163
738.333333,6,153.21385
722.666667,6,153.247628
735.666667,6,153.279655
735.666667,6,153.312222
787.666667,6,153.344049
774.666667,6,153.380455
722.666667,6,153.411705
727.0,6,153.446517
722.666667,6,153.478869
731.666667,6,153.514196
734.0,6,153.55267
787.666667,6,153.582998
761.666667,6,153.616028
774.666667,6,153.646856
723.0,6,153.678261
722.666667,6,153.715454
770.333333,6,153.747462
781.666667,6,153.782935
774.666667,6,153.822954
761.666667,6,153.856925
768.666667,6,153.895913
774.666667,6,153.928749
761.666667,6,153.97137
744.666667,6,154.013463
735.666667,6,154.047903
785.666667,6,154.085652
748.666667,6,154.115327
748.666667,6,154.147796
735.666667,6,154.185947
774.666667,6,154.219619
748.666667,6,154.256335
748.666667,6,154.289434
757.666667,6,154.322962
736.0,6,154.358916
787.666667,6,154.390854
774.666667,6,154.428734
722.666667,6,154.46326
774.666667,6,154.496396
783.333333,6,154.529131
787.666667,6,154.563906
722.666667,6,154.604796
722.666667,6,154.638639
757.666667,6,154.671906
735.666667,6,154.704228
740.0,6,154.735952
783.666667,6,154.773867
779.0,6,154.806749
722.666667,6,154.841079
753.0,6,154.873837
787.666667,6,154.908221
774.666667,6,154.944022
785.666667,6,154.977166
774.666667,6,155.011779
722.666667,6,155.045551
787.666667,6,155.07687
722.666667,6,155.116311
722.666667,6,155.149064
742.666667,6,155.183912
783.333333,6,155.218191
729.666667,6,155.251779
761.666667,6,155.288387
722.666667,6,155.321649
722.666667,6,155.353101
764.333333,6,155.384391
748.666667,6,155.416935
774.666667,6,155.460834
722.666667,6,155.50352
774.666667,6,155.541536
761.666667,6,155.573298
787.666667,6,155.606586
748.666667,6,155.645155
735.666667,6,155.679075
735.666667,6,155.712347
748.666667,6,155.74517
757.666667,6,155.782027
738.0,6,155.820507
772.666667,6,155.852934
761.666667,6,155.886736
784.666667,6,155.920782
763.666667,6,155.953672
774.666667,6,155.989939
761.666667,6,156.021897
735.666667,6,156.053409
748.666667,6,156.083524
774.666667,6,156.116578
722.666667,6,156.152776
735.666667,6,156.186135
774.666667,6,156.218912
761.666667,6,156.255453
722.666667,6,156.290956
748.666667,6,156.329988
761.666667,6,156.361713
748.666667,6,156.39393
735.666667,6,156.4274
766.0,6,156.460098
748.666667,6,156.498729
787.666667,6,156.531216
761.666667,6,156.563944
722.666667,6,156.599159
735.666667,6,156.631123
787.666667,6,156.67121
748.666667,6,156.708497
761.666667,6,156.741449
761.666667,6,156.775095
722.666667,6,156.810588
740.0,6,156.853532
753.0,6,156.888792
823.666667,6,156.921339
724.666667,6,156.965349
774.666667,6,157.006269
722.666667,6,157.0428
783.333333,6,157.07632
787.666667,6,157.110466
772.666667,6,157.145826
783.666667,6,157.181762
748.666667,6,157.221994
761.666667,6,157.255984
774.666667,6,157.289852
774.666667,6,157.324623
761.666667,6,157.357865
735.666667,6,157.395688
774.666667,6,157.427961
774.666667,6,157.460792
722.666667,6,157.495286
721.333333,6,157.529086
757.333333,6,157.567018
748.666667,6,157.600596
748.666667,6,157.632554
720.666667,6,157.667904
722.666667,6,157.701873
748.666667,6,157.739455
744.666667,6,157.774004
748.666667,6,157.808713
722.666667,6,157.841338
783.333333,6,157.873378
722.666667,6,157.909219
729.666667,6,157.942821
761.666667,6,157.976165
761.666667,6,158.009435
774.666667,6,158.042432
761.666667,6,158.081122
735.666667,6,158.113155
787.666667,6,158.14803
787.666667,6,158.181463
774.666667,6,158.211943
748.666667,6,158.253236
714.666667,6,158.289421
735.666667,6,158.321469
735.666667,6,158.352999
774.666667,6,158.384259
757.333333,6,158.421692
787.666667,6,158.453062
787.666667,6,158.484392
735.666667,6,158.530673
774.666667,6,158.568692
787.666667,6,158.605878
735.666667,6,158.639793
722.666667,6,158.671512
727.0,6,158.705942
718.666667,6,158.739208
748.666667,6,158.775875
722.666667,6,158.807899
757.333333,6,158.840134
774.666667,6,158.87306
761.666667,6,158.90598
735.666667,6,158.941467
731.666667,6,158.974581
725.666667,6,159.01082
768.333333,6,159.042191
787.666667,6,159.076156
748.666667,6,159.113577
770.333333,6,159.146949
779.0,6,159.179931
716.666667,6,159.215873
787.666667,6,159.247543
761.666667,6,159.287987
774.666667,6,159.322329
748.666667,6,159.353017
748.666667,6,159.384942
753.0,6,159.417325
727.0,6,159.455709
766.333333,6,159.488854
761.666667,6,159.521834
748.666667,6,159.553521
768.666667,6,159.588004
748.666667,6,159.628838
781.666667,6,159.663588
735.666667,6,159.694912
740.0,6,159.726806
787.666667,6,159.760561
761.666667,6,159.799385
735.666667,6,159.830507
761.666667,6,159.864404
735.666667,6,159.89803
761.666667,6,159.930785
722.666667,6,159.969719
774.666667,6,160.012509
774.666667,6,160.059946
735.666667,6,160.096621
774.666667,6,160.129084
748.666667,6,160.169823
774.666667,6,160.20353
783.333333,6,160.236655
731.333333,6,160.26913
748.666667,6,160.303954
735.666667,6,160.33964
753.0,6,160.373137
722.666667,6,160.406298
716.666667,6,160.437514
761.666667,6,160.469829
748.666667,6,160.507772
774.666667,6,160.538558
783.666667,6,160.57084
740.0,6,160.603862
787.666667,6,160.635471
774.666667,6,160.674351
761.666667,6,160.70727
761.666667,6,160.742089
748.666667,6,160.774879
774.666667,6,160.808239
761.666667,6,160.846852
722.666667,6,160.880409
748.666667,6,160.913536
748.666667,6,160.945725
774.666667,6,160.979378
748.666667,6,161.018245
748.666667,6,161.05215
722.666667,6,161.085098
735.666667,6,161.117804
735.666667,6,161.148572
748.666667,6,161.186514
748.666667,6,161.218689
735.666667,6,161.25378
722.666667,6,161.285397
748.666667,6,161.317782
722.666667,6,161.355464
735.666667,6,161.386336
787.666667,6,161.418092
783.666667,6,161.451669
680.5,8,161.494615
724.666667,6,161.527591
722.666667,6,161.559044
722.666667,6,161.591145
787.666667,6,161.629639
735.666667,6,161.679765
779.333333,6,161.721892
774.666667,6,161.754736
761.666667,6,161.785182
722.666667,6,161.823928
735.666667,6,161.858217
761.666667,6,161.891518
735.666667,6,161.922338
774.666667,6,161.95583
779.666667,6,161.993241
761.666667,6,162.027249
735.666667,6,162.06044
770.333333,6,162.091618
774.666667,6,162.123524
787.666667,6,162.160718
748.666667,6,162.19294
722.666667,6,162.224049
774.666667,6,162.258877
722.666667,6,162.290975
770.333333,6,162.328289
746.666667,6,162.359663
774.666667,6,162.393013
722.666667,6,162.424924
748.666667,6,162.457626
761.666667,6,162.503599
722.666667,6,162.53514
761.666667,6,162.569308
748.666667,6,162.602886
761.666667,6,162.636413
720.666667,6,162.674054
753.0,6,162.707325
722.666667,6,162.738775
725.333333,6,162.773279
744.333333,6,162.805022
748.666667,6,162.840645
735.666667,6,162.876097
748.666667,6,162.908467
761.666667,6,162.940248
735.666667,6,162.974526
735.666667,6,163.014151
748.666667,6,163.046348
761.666667,6,163.081379
787.666667,6,163.116954
787.666667,6,163.163632
748.666667,6,163.207477
761.666667,6,163.240651
722.666667,6,163.274775
753.0,6,163.308474
735.666667,6,163.34175
772.666667,6,163.379683
774.666667,6,163.410288
748.666667,6,163.443661
783.333333,6,163.47503
774.666667,6,163.505287
774.666667,6,163.54056
787.666667,6,163.572869
722.666667,6,163.603685
761.666667,6,163.636386
738.333333,6,163.669906
722.666667,6,163.707075
722.666667,6,163.739436
774.666667,6,163.772155
761.666667,6,163.806896
727.0,6,163.83762
761.666667,6,163.87471
733.666667,6,163.906126
748.666667,6,163.937439
735.666667,6,163.967653
748.666667,6,163.998834
722.666667,6,164.035137
757.333333,6,164.066799
770.333333,6,164.099609
722.666667,6,164.13042
761.666667,6,164.162765
787.666667,6,164.201491
735.666667,6,164.234192
716.666667,6,164.267178
748.666667,6,164.299056
722.666667,6,164.333106
748.666667,6,164.369298
774.666667,6,164.404296
722.666667,6,164.437372
735.666667,6,164.470636
748.666667,6,164.503975
774.666667,6,164.541765
774.666667,6,164.574533
787.666667,6,164.606894
727.0,6,164.639746
733.666667,6,164.678582
757.333333,6,164.726575
722.666667,6,164.762155
761.666667,6,164.796896
770.666667,6,164.833448
718.666667,6,164.865913
722.666667,6,164.902679
748.666667,6,164.934027
773.666667,6,164.967685
735.666667,6,165.000878
774.666667,6,165.033087
787.666667,6,165.069409
722.666667,6,165.101927
774.666667,6,165.135421
735.666667,6,165.167686
753.0,6,165.201099
722.666667,6,165.238178
740.0,6,165.269105
759.666667,6,165.301625
787.666667,6,165.340056
774.666667,6,165.37419
761.666667,6,165.415407
748.666667,6,165.44667
735.666667,6,165.479823
774.666667,6,165.515484
781.666667,6,165.547535
783.666667,6,165.585
722.666667,6,165.619488
748.666667,6,165.653931
748.666667,6,165.687766
787.666667,6,165.721179
761.666667,6,165.759637
761.666667,6,165.792948
716.666667,6,165.82511
761.666667,6,165.858701
761.666667,6,165.891778
787.666667,6,165.931679
774.666667,6,165.968243
787.666667,6,166.002495
735.666667,6,166.035785
722.666667,6,166.069937
727.666667,6,166.107374
722.666667,6,166.143058
722.666667,6,166.197647
722.666667,6,166.238727
720.666667,6,166.273005
761.666667,6,166.315068
761.666667,6,166.354657
774.666667,6,166.392441
735.666667,6,166.424138
740.0,6,166.455739
770.333333,6,166.49219
761.666667,6,166.524552
748.666667,6,166.558604
722.666667,6,166.589503
744.666667,6,166.621551
722.666667,6,166.657805
748.666667,6,166.689016
751.0,6,166.724882
722.666667,6,166.7588
735.666667,6,166.790997
748.666667,6,166.828615
748.666667,6,166.860852
748.666667,6,166.894267
735.666667,6,166.926656
766.0,6,166.957549
744.333333,6,166.995237
740.666667,6,167.0276
787.666667,6,167.060198
722.666667,6,167.093703
735.666667,6,167.127883
748.666667,6,167.165753
774.666667,6,167.197026
747.0,6,167.229973
748.666667,6,167.262694
787.666667,6,167.294168
761.666667,6,167.331307
748.666667,6,167.366305
761.666667,6,167.398939
787.666667,6,167.431642
748.666667,6,167.462553
722.666667,6,167.501421
735.666667,6,167.534513
761.666667,6,167.568654
744.333333,6,167.601996
720.666667,6,167.634608
783.666667,6,167.678444
735.666667,6,167.721577
740.0,6,167.757952
735.666667,6,167.790771
761.666667,6,167.820952
787.666667,6,167.859679
787.666667,6,167.890226
735.666667,6,167.923466
770.333333,6,167.954738
787.666667,6,167.988041
744.333333,6,168.027216
742.333333,6,168.059616
729.666667,6,168.092324
748.666667,6,168.124648
735.666667,6,168.156421
748.666667,6,168.196746
722.666667,6,168.237022
748.666667,6,168.270309
787.666667,6,168.305039
748.666667,6,168.336804
787.666667,6,168.373364
748.666667,6,168.408583
774.666667,6,168.440835
761.666667,6,168.473236
774.666667,6,168.504584
735.666667,6,168.542827
735.666667,6,168.575872
722.666667,6,168.607685
774.666667,6,168.640989
748.666667,6,168.676778
744.333333,6,168.717799
761.666667,6,168.750534
772.666667,6,168.782875
731.666667,6,168.819085
787.666667,6,168.850313
761.666667,6,168.888127
774.666667,6,168.921984
735.666667,6,168.954284
787.666667,6,168.987459
725.666667,6,169.023413
722.666667,6,169.062033
735.666667,6,169.094331
722.666667,6,169.130188
787.666667,6,169.161955
787.666667,6,169.194454
761.666667,6,169.234466
761.666667,6,169.26593
722.666667,6,169.298721
761.666667,6,169.332567
722.666667,6,169.389137
787.666667,6,169.436247
787.666667,6,169.472043
748.666667,6,169.505326
770.666667,6,169.538368
774.666667,6,169.572139
722.666667,6,169.608878
761.666667,6,169.640462
787.666667,6,169.673246
774.666667,6,169.706021
761.666667,6,169.736833
774.666667,6,169.772954
779.666667,6,169.807805
774.666667,6,169.841952
748.666667,6,169.874794
748.666667,6,169.906763
787.666667,6,169.946082
722.666667,6,169.979404
744.333333,6,170.009872
761.666667,6,170.041232
722.666667,6,170.071658
735.666667,6,170.106794
787.666667,6,170.138188
798.666667,6,170.173656
776.666667,6,170.206488
722.666667,6,170.23921
744.666667,6,170.278195
735.666667,6,170.311054
722.666667,6,170.344919
731.666667,6,170.379052
774.666667,6,170.410485
761.666667,6,170.450447
735.666667,6,170.483735
787.666667,6,170.518266
761.666667,6,170.551049
748.666667,6,170.584927
787.666667,6,170.62436
722.666667,6,170.656898
722.666667,6,170.695029
774.666667,6,170.72967
735.666667,6,170.764589
770.333333,6,170.803038
761.666667,6,170.835012
735.666667,6,170.86737
748.666667,6,170.913881
770.333333,6,170.955041
742.666667,6,170.994843
722.666667,6,171.028751
757.333333,6,171.059548
757.666667,6,171.094685
735.666667,6,171.128988
761.666667,6,171.171393
787.666667,6,171.206637
729.666667,6,171.241951
761.666667,6,171.273959
770.333333,6,171.307662
731.333333,6,171.347629
735.666667,6,171.382014
722.666667,6,171.417925
787.666667,6,171.454084
748.666667,6,171.488428
735.666667,6,171.527317
744.333333,6,171.562303
722.666667,6,171.59779
720.666667,6,171.632249
735.666667,6,171.664139
774.666667,6,171.703448
774.666667,6,171.738427
722.666667,6,171.774539
716.666667,6,171.814122
753.0,6,171.850773
787.666667,6,171.892709
722.666667,6,171.928669
748.666667,6,171.966322
753.0,6,172.004027
716.666667,6,172.041867
735.666667,6,172.083848
787.666667,6,172.120096
787.666667,6,172.15469
773.0,6,172.190833
747.666667,6,172.231386
748.666667,6,172.272035
722.666667,6,172.307428
787.666667,6,172.343797
740.0,6,172.378873
722.666667,6,172.42456
744.666667,6,172.470451
771.666667,6,172.504589
789.666667,6,172.53811
748.666667,6,172.571824
722.666667,6,172.604322
787.666667,6,172.64244
735.666667,6,172.674804
774.666667,6,172.707152
774.666667,6,172.739428
735.666667,6,172.772208
774.666667,6,172.811471
787.666667,6,172.843043
735.666667,6,172.87468
761.666667,6,172.906795
755.666667,6,172.940348
787.666667,6,172.979892
722.666667,6,173.012404
787.666667,6,173.044174
774.666667,6,173.079583
774.666667,6,173.112489
748.666667,6,173.149436
772.666667,6,173.18234
774.666667,6,173.216679
774.666667,6,173.24897
740.0,6,173.284904
761.666667,6,173.326289
748.666667,6,173.359571
748.666667,6,173.39016
735.666667,6,173.421126
761.666667,6,173.454389
761.666667,6,173.490298
722.666667,6,173.523553
783.333333,6,173.556019
748.666667,6,173.589244
740.0,6,173.621757
761.666667,6,173.659466
761.666667,6,173.691028
757.333333,6,173.724379
722.666667,6,173.755772
761.666667,6,173.788591
787.666667,6,173.828331
761.666667,6,173.86088
748.666667,6,173.893689
787.666667,6,173.944237
783.333333,6,173.98216
740.0,6,174.022249
755.666667,6,174.057578
735.666667,6,174.090005
787.666667,6,174.131006
722.666667,6,174.165361
722.666667,6,174.208818
766.0,6,174.24312
768.666667,6,174.275967
720.666667,6,174.312332
772.666667,6,174.345561
772.666667,6,174.384954
729.666667,6,174.416834
787.666667,6,174.450675
748.666667,6,174.482939
735.666667,6,174.516194
761.666667,6,174.553535
787.666667,6,174.586222
735.666667,6,174.620061
735.666667,6,174.653098
787.666667,6,174.6854
735.666667,6,174.72248
783.333333,6,174.754788
722.666667,6,174.786772
761.666667,6,174.821972
748.666667,6,174.855792
735.666667,6,174.893613
761.666667,6,174.931474
787.666667,6,174.965253
748.666667,6,175.000019
722.666667,6,175.032146
787.666667,6,175.068985
735.666667,6,175.102375
783.333333,6,175.135649
